SITE_ID,SECMEAN,COLOR,CHLA,COND,DOC,NTL,PTL,LON_DD,LAT_DD,COM_ID,ELEV_PT,DEPTHMAX,AREA_HA,survey
NLA12_MT-108,0.625,32,8.56,1679,21.29,2068,1344,-112.1682796,48.89407384,12337192,1208,4,25.20793107,2012
NLA12_MT-109,1.48,18,5.237333333,852,6.09,574,43,-107.5492524,48.49534907,167204935,677.97,7.2,1665.989451,2012
NLA12_MT-110,4.64,22,1.252,15.1,2.67,166,23,-113.5489263,45.86918044,4222164,2412.81,16,7.763512398,2012
NLA12_MT-111,6.225,10,1.134,163.2,1.62,69,16,-114.3814277,48.45099337,24347665,913,49,1335.843011,2012
NLA12_MT-113,NA,8,0.60020141,387,1.44,98,17,-112.3163074,47.88139248,12744019,1258.03,6,148.2741262,2012
NLA12_MT-118,0.7,34,13.28,356,13.19,1453,1378,-108.0100019,48.83419438,12323563,820.98,2,68.04423978,2012
NLA12_MT-119,0.24,64,143.6,3830,31.4,4175,390,-110.0578148,48.41240242,12476972,810.05,2.4,18.71955896,2012
NLA12_MT-120,NA,10,1.03,144.6,1.53,168,12,-114.3920285,48.6294753,22954309,1727.34,3.5,7.457619833,2012
NLA12_MT-124,8.19,12,0.742,180.1,1.13,41,16,-113.37464,46.11821631,24315765,1847.62,12.5,152.3346087,2012
NLA12_MT-126,NA,38,1.572,6720,35.26,3195,355,-104.3737458,48.98589819,4303497,679.33,1,41.17842821,2012
NLA12_MT-135,0.325,38,231.12,553,9.86,3344,343,-109.6237599,48.02656863,12735500,1128.79,7,9.820179156,2012
NLA12_MT-136,12.36,8,0.684,112.7,0.68,113,10,-114.3227227,48.95316293,22953957,1222.86,30,684.4517646,2012
NLA12_MT-138,0.655,18,11.296,2510,8.88,883,78,-108.4328294,47.76171554,12351485,912.18,3.2,4.34004528,2012
NLA12_MT-140,11.545,3,0.338,4.93,0.69,29,8,-113.9378325,47.05943881,22944630,2099.84,17.5,17.92613315,2012
NLA12_MT-142,NA,85,2.224,2550,24.64,1901,103,-104.3108863,48.4922034,3101659,590.91,1.1,58.44614936,2012
NLA12_MT-143,3.4,20,0.63,860,15.79,1314,29,-113.1088007,48.62106688,12654603,1408.26,6,19.11884624,2012
NLA12_MT-144,0.675,13,5,783,5.25,601,91,-110.0325058,46.31276308,12617544,1500.03,3,125.3618461,2012
NLA12_MT-152,7.5,8,1.204,19.73,1.36,249,11,-113.0032413,45.57835886,4222268,2675.93,12.5,11.18528712,2012
NLA12_MT-154,0.18,34,35.77142857,50470,105.31,13413,3436,-104.0593666,48.84940875,4304039,624.14,1,78.11089518,2012
NLA12_MT-156,4.04,9,1.346666667,319,2.13,160,28,-110.7383363,46.6246241,12421133,1672.89,11.5,150.7199749,2012
NLA12_MT-160,1.45,19,30.312,712,9.14,930,74,-110.6921749,46.04062349,4061192,1556.15,3,96.6656787,2012
NLA12_MT-161,0.94,14,5.32,2560,6.42,604,65,-106.4419746,48.05490061,12461540,619.62,6,21.449213,2012
NLA12_MT-162,5.65,9,1.624,5.45,0.68,83,8,-109.7724842,45.0394762,4263046,2680.53,21.7,27.6735667,2012
NLA12_MT-164,5.875,6.5,1.499,1091,12.22,922.5,9.5,-114.3675211,48.16778753,24341944,1007.13,39,92.42796828,2012
NLA12_MT-164,5.875,6.5,1.499,1091,12.22,922.5,9.5,-114.3675211,48.16778753,24341944,1007.13,39,92.42796828,2012
NLA12_MT-177,0.64,20,2.197333333,9379,16.64,1353,46,-107.1252315,47.87668819,12308629,758.1,1.5,13.76857492,2012
NLA12_NC-101,1.6,14,12.074,53.2,1.93,645.5,46.5,-81.35761261,35.76647764,9751274,283.34,18.2,1558.998984,2012
NLA12_NC-101,1.6,14,12.074,53.2,1.93,645.5,46.5,-81.35761261,35.76647764,9751274,283.34,18.2,1558.998984,2012
NLA12_NC-103,1.85,12,3.12,9.99,2.72,114,11,-79.20656601,35.05432224,8848273,71.99,5.5,59.7174532,2012
NLA12_NC-104,0.35,68,7.52,60.9,9.33,650,36,-77.10482994,34.93290273,10960658,11.04,1.3,382.9388817,2012
NLA12_NC-105,4.65,3,0.864,16.03,0.7,41,15,-83.6799846,35.18110441,19735013,916.56,42,640.030334,2012
NLA12_NC-107,2.45,20,31.2,52,6.73,658,26,-78.62163532,35.34715726,8810517,54.1,3.3,1.467698529,2012
NLA12_NC-108,3.125,1,2.034285714,24.6,1.05,94,26,-82.08422324,35.72677802,9754404,427.5,11.2,69.73260796,2012
NLA12_NC-109,3.5,10,2.05,19.82,1.52,115,12,-82.7166084,35.14832536,22163154,877.99,8.1,33.85708507,2012
NLA12_NC-114,0.275,30,56.26666667,40.8,4.06,878,116,-78.66155303,35.85874627,8781539,76.12,3.6,15.05354221,2012
NLA12_NC-115,0.55,140,13.22666667,53.2,17.38,788,58,-78.81547137,35.22405538,8845089,46.06,2.3,6.70610483,2012
NLA12_NC-116,0.575,35,38.994285715,71.8,5.82,375,47.5,-79.83690419,36.12929344,8889056,251.63,2.4,2.485656632,2012
NLA12_NC-116,0.575,35,38.994285715,71.8,5.82,375,47.5,-79.83690419,36.12929344,8889056,251.63,2.4,2.485656632,2012
NLA12_NC-124,0.45,28,92.016,151.6,10.55,1623,140,-80.26303923,35.11601421,9201925,117.74,4.6,6.156235635,2012
NLA12_NC-127,2.35,22,7.725714286,32.3,3.38,294,19,-79.40360361,35.21458872,8848125,118.74,6,25.41206444,2012
NLA12_NC-134,0.85,22,25.44,78.5,7.13,756,45,-78.15717765,35.71052114,11572508,43.83,3.8,309.8431335,2012
NLA12_ND-101,0.9875,10,27.696,889,12.115,1765.5,479.5,-97.23724726,46.09722632,6675304,330.05,3.5,256.2103197,2012
NLA12_ND-101,0.9875,10,27.696,889,12.115,1765.5,479.5,-97.23724726,46.09722632,6675304,330.05,3.5,256.2103197,2012
NLA12_ND-102,0.44,8,59.2,1429,16.38,2750,254,-98.89816807,48.24815308,14296155,443.79,3.2,180.9746113,2012
NLA12_ND-103,0.83,18,19.15,1697,24.46,2085,88,-99.63065416,47.0742784,14680610,534.11,2.6,12.91514756,2012
NLA12_ND-104,0.55,15,41.4,832,10.12,2408,274,-100.8270091,47.61488972,14517787,568.2,6,34.78201734,2012
NLA12_ND-105,2.01,22,23.92,2000,14.45,1721,328,-98.90839834,48.03204771,120052521,434.35,9,19994.28204,2012
NLA12_ND-106,2.65,33,13.2,1567,17.89,1615,89,-100.7569373,48.327049,14152626,450.56,3.5,501.2988305,2012
NLA12_ND-107,0.55,28,19.48,3340,28.46,3125,99,-99.13577087,45.95348274,14747730,590.81,1.8,48.33322448,2012
NLA12_ND-108,0.1,54,446.4,1606,20.52,6788,603,-99.50350622,46.36670421,14665971,600.25,1.5,103.3136406,2012
NLA12_ND-109,1.9,34,13.46666667,4010,25.39,2830,176,-99.416505,46.89273141,14683236,527.1,4,17.21388091,2012
NLA12_ND-110,0.75,40,6.8,4590,23.24,1956,203,-101.5132965,47.86474239,21541462,621.61,1.5,52.49487137,2012
NLA12_ND-112,2.55,17,3.28,2920,19.11,1900,147,-99.58716111,46.64003276,14684284,565.83,5.5,1623.50865,2012
NLA12_ND-113,1.8,38,11.2,557,18.72,1689,49,-99.71279981,48.89570001,14157416,625.92,2,4.71553516,2012
NLA12_ND-114,0.8,23,17.28,747,10.88,1564,153,-99.7647378,46.83158041,14683488,525.31,1.3,314.2060639,2012
NLA12_ND-115,1.5375,27.5,31.64,2830,16.41,1658.5,66,-100.6342083,46.82604195,14681240,523.43,9.5,3.873222845,2012
NLA12_ND-115,1.5375,27.5,31.64,2830,16.41,1658.5,66,-100.6342083,46.82604195,14681240,523.43,9.5,3.873222845,2012
NLA12_ND-118,1.75,25,1.76,4420,21.51,2715,230,-99.39845029,46.36786408,14665989,599.05,4,23.9001928,2012
NLA12_ND-119,NA,22,11.64,5520,29.36,2508,840,-100.4387591,47.73683911,14276944,517,1.6,37.61191787,2012
NLA12_ND-126,0.3,37,62.8,1989,21.68,3088,751,-102.9425695,48.74897872,14043719,737.04,1.5,13.18466442,2012
NLA12_ND-129,0.33,21,283.2,2650,19.09,3680,839,-100.1527425,46.71384398,14681338,521.91,1.5,1218.852908,2012
NLA12_ND-131,4.15,20,2.917333333,1798,10.19,1140,36,-101.8950983,46.61482047,16237597,629.58,14.2,1328.229399,2012
NLA12_ND-134,0.64,25,24.4,2190,20.25,2336,302,-99.29204583,46.02278583,14746226,590.82,4.75,53.58494942,2012
NLA12_ND-139,2.9,36,2.732,1240,25.53,2668,131,-101.0598295,47.90420192,21541296,644.62,3,23.20337924,2012
NLA12_ND-145,0.9,28,20.36923077,772,18.14,1373,91,-99.73058586,47.08001327,14680560,530.4,2.5,7.124819333,2012
NLA12_ND-146,0.86,56,24.96,1328,27.86,2693,128,-100.4334397,48.914933,14155630,658.52,2,13.80037712,2012
NLA12_ND-149,0.345,48,164,2340,33.74,6200,1254,-99.0799129,47.06803402,11497950,544.53,3.8,17.27003109,2012
NLA12_ND-151,0.35,19,48.96,1741,22.88,3125,272,-100.3980476,47.2749168,14678202,588.11,2.5,198.3549872,2012
NLA12_ND-155,1.7,32,0.708,64810,41.64,5119,3590,-102.1406782,48.35144139,21532268,645.14,1.2,89.19401757,2012
NLA12_ND-156,0.31,35,78.56,1533,23.79,3590,432,-99.24800631,47.17037042,11496676,582.32,4.2,104.9303077,2012
NLA12_ND-160,1.65,32,7.24,2600,23.44,1981,53,-99.77111166,47.17341262,14679932,540.21,2.6,35.57997894,2012
NLA12_ND-162,0.36,20,21.6,974,19.75,1958,88,-99.92530218,48.55085513,14158688,485.31,2.5,41.83065494,2012
NLA12_ND-163,0.775,48,27.2,2860,23.33,1953,138,-104.028258,46.54392165,14566900,907.4,2,3.787580957,2012
NLA12_ND-164,0.325,32,39.4893617,2310,19.45,3373,333,-99.13252314,47.13839584,11497056,553.58,4.3,38.88659889,2012
NLA12_ND-167,0.725,37,42.576,4060,32.43,3775,322,-100.8114446,47.3986724,14520261,553.3,3.5,43.28055482,2012
NLA12_ND-172,0.525,30,82.24,1580,15.4,2713,317,-99.35239064,47.20188944,11496272,563.54,3,194.205161,2012
NLA12_ND-173,1.55,19,3.004,1893,15.3,1831,81,-99.28218473,46.40002555,14665815,581.73,2.3,69.8099082,2012
NLA12_ND-178,3.9,19,2.868,618,12.31,950,51,-99.83321117,48.95477319,14411847,650.57,7,38.29298202,2012
NLA12_ND-186,0.68,24,8.16,1608,12.65,1194,68,-103.6650787,48.57418374,14584057,603.67,1,31.25340549,2012
NLA12_ND-187,1.65,20,7.04,1258,12.16,1054,43,-101.5324187,48.00697014,21536276,620.39,10.2,74.15216134,2012
NLA12_ND-190,0.25,68,229.7142857,2720,25.48,4781,359,-99.18516789,48.54728662,14286595,448.41,0.6,16.46536508,2012
NLA12_ND-193,0.4,28,81.12,1248,18.98,3333,279,-99.22730879,47.08352059,11497756,550.62,2.5,45.10079929,2012
NLA12_ND-194,0.11,45,460.8,1022,20.18,5738,599,-102.1149998,48.72020198,14179984,549.48,2.2,1718.487658,2012
NLA12_ND-196,0.84,20,17.17333333,3920,16.79,1901,91,-99.83730412,47.24136596,14679296,558.81,3.4,172.5442031,2012
NLA12_ND-198,0.85,35,8.4,2240,31.06,1875,78,-99.97954534,48.87733825,14157518,648.28,1.4,4.303303461,2012
NLA12_ND-199,NA,29,6.24,5730,26.81,2515,61,-100.278256,47.848299,14174655,489.28,1.7,19.19744403,2012
NLA12_ND-202,0.7,36,39.2,2270,43.14,4213,67,-103.0632567,48.6652108,21527662,684.75,1.6,14.35587541,2012
NLA12_ND-R17,2.15,21,27.867,13170,24.46,2395,70,-99.49689806,46.74569439,14683846,560.4,29.5,417.5320059,2012
NLA12_ND-R18,1.05,8,20.4,696,7.22,1236,98,-99.62037746,47.12915154,14680264,536.91,7,62.71326846,2012
NLA12_NE-101,0.55,10,22,679.5,5.785,958,243,-99.29220135,40.06311139,19040443,593.39,9.7,5312.030314,2012
NLA12_NE-101,0.55,10,22,679.5,5.785,958,243,-99.29220135,40.06311139,19040443,593.39,9.7,5312.030314,2012
NLA12_NE-102,0.145,59,182.6666667,792,51.01,7750,498,-100.5913352,42.53266913,16031186,884.24,1.1,13.00093741,2012
NLA12_NE-103,0.24,12,32.26666667,521,4.65,1058,310,-100.7041992,40.36174467,19069455,787.34,4,644.4589529,2012
NLA12_NE-104,0.33,15,157.86,172.3,4.95,2304,237,-98.65979155,41.76432182,17296632,610.76,2.2,50.56218763,2012
NLA12_NE-105,0.41,33,48.467,505,27.8,3663,450,-100.5300766,42.50469691,16031228,884.56,2.5,20.1814267,2012
NLA12_NE-106,0.35,12,98.66666667,283,8.11,1905,144,-96.83772744,41.03542015,17397621,391.66,3.4,29.22334703,2012
NLA12_NE-107,0.45,68,28,1048,42.15,4450,277,-102.5218866,41.7876174,17510880,1165.87,0.9,24.93596967,2012
NLA12_NE-108,0.1,31,269.3333333,201,15.77,6225,673,-100.6479949,42.45261113,17332477,903.39,1.5,54.12090517,2012
NLA12_NE-109,0.625,10,12.01333333,715,4.82,723,59,-100.7757749,41.03740677,17432752,916,5.5,641.0234072,2012
NLA12_NE-110,0.15,55,257.6,545,21.96,4163,1399,-96.53200107,40.32809914,18821320,425.89,1,32.08410411,2012
NLA12_NE-111,0.7,15,7.428571429,682,8.44,838,140,-103.5261925,41.95667791,17508458,1253.35,1.9,98.27506919,2012
NLA12_NE-112,1.4,30,5.28,346,23.96,1905,128,-102.0414043,42.92365358,16051036,1057.7,1.1,59.10681649,2012
NLA12_NE-113,0.175,60,120.8,709,50.62,5600,268,-99.24832415,42.26770048,17283615,730.78,2,10.2933147,2012
NLA12_NE-114,0.325,12,5.82,213,1.78,330,241,-98.90067497,41.32198742,17373390,657.71,10,1117.854469,2012
NLA12_NE-121,0.15,68,218.6666667,621,48.76,8475,374,-100.5028037,42.51739225,16031200,881.22,1.1,159.8335591,2012
NLA12_NE-125,0.15,68,212,1196,62.51,9088,455,-100.5237021,42.55808515,16031146,879.36,1,10.61118742,2012
NLA12_NE-127,0.425,48,19.73333333,22590,311.56,17400,566,-102.436373,42.0197906,17507438,1180.14,0.6,122.2560797,2012
NLA12_NE-129,0.25,20,160.48,492.5,4.76,2208.5,242.5,-96.48110256,41.38619711,17414184,359.2,2,43.7105103,2012
NLA12_NE-129,0.25,20,160.48,492.5,4.76,2208.5,242.5,-96.48110256,41.38619711,17414184,359.2,2,43.7105103,2012
NLA12_NE-133,1.23,30,2.66,276,24.11,1999,96,-98.56233501,42.10977927,17285003,621.19,0.9,73.73345552,2012
NLA12_NE-135,0.045,260,233.6,16270,515.81,51313,3636,-102.3884007,41.92340362,17510480,1179.53,0.5,11.39640522,2012
NLA12_NE-149,0.15,33,248,647,12.07,4500,421,-100.2425074,40.94645984,7257347,787,1.2,4.718959414,2012
NLA12_NE-154,0.425,28,114.9333333,246,12.56,3513,873,-96.84481374,40.57928385,17405253,409.1,2.1,52.77776641,2012
NLA12_NE-156,0.09,55,424,324,37.5,12875,1156,-101.2441503,42.35166617,17331929,1015.33,0.6,15.61368393,2012
NLA12_NE-157,1.325,15,15.76,416,4.27,691,47,-96.35328376,41.09244722,17397515,323.19,21,37.83887485,2012
NLA12_NE-158,0.09,26,5.48,264,8.55,2396,697,-96.83069073,40.16908467,18821500,403.72,2.5,38.5914698,2012
NLA12_NE-160,0.93,8,21.37142857,603,6.01,616,81,-103.4942217,41.93354662,17508468,1253.72,7,785.0606322,2012
NLA12_NE-166,0.95,21,24.1,736,6.37,900,104,-99.69727541,40.72029355,7259277,720.23,3.2,3.839355919,2012
NLA12_NE-170,0.145,35,248.76,445,12.25,4025,319,-96.85405546,40.76510679,17405041,375.32,3,88.24165564,2012
NLA12_NH-101,3.1,23,2.62,50.4,2.755,199.5,21,-71.09323178,43.83668383,9315177,124.81,5.5,12.01846407,2012
NLA12_NH-101,3.1,23,2.62,50.4,2.755,199.5,21,-71.09323178,43.83668383,9315177,124.81,5.5,12.01846407,2012
NLA12_NH-102,1.75,42,5.408,19.78,6.83,388,20,-71.13438995,44.84033593,19334091,444.3,2.49,13.10744099,2012
NLA12_NH-103,6.45,12,1.74,80.9,2.21,133,6,-71.5109902,43.53695021,166181880,146.79,5.5,1669.501872,2012
NLA12_NH-104,2.75,46,3.948,25.4,5.43,225,18,-72.08689779,43.14263278,6762488,395,8,300.8288587,2012
NLA12_NH-105,1.85,58,3.8,44.5,6.48,414,27,-72.10333954,42.7329984,9342959,270.74,2,53.36929127,2012
NLA12_NH-107,2.15,62,6.192,128.3,7.03,450,18,-71.23683903,42.94554682,5849674,92.72,2.1,4.074796615,2012
NLA12_NH-108,1.765,37,3.368,64,5.49,266,27,-71.24468602,43.36765664,6739062,185.09,2.2,34.10740133,2012
NLA12_NH-109,7.65,14,0.6112,15.8,1.94,125,7,-72.07432508,42.99011487,6764310,422.83,15.9,70.28488728,2012
NLA12_NH-111,2.85,22,3.48,74.9,4.11,239,13,-70.98609163,43.38482901,5843690,76.02,5.03,40.79827967,2012
NLA12_NH-112,3.35,23.5,2.196,20.09,3.705,177.5,13,-71.9370297,42.73918269,9342441,370.78,3.49,2.642018802,2012
NLA12_NH-112,3.35,23.5,2.196,20.09,3.705,177.5,13,-71.9370297,42.73918269,9342441,370.78,3.49,2.642018802,2012
NLA12_NH-115,NA,22,1.984,55.1,3.4,248,12,-71.11845765,43.80812429,9315191,132.13,3.69,20.35454689,2012
NLA12_NH-R04,8.1075,8,0.604,15.11,2.26,181,14,-72.01641972,43.02256679,6762618,352.85,15,42.21536711,2012
NLA12_NJ-101,1,13.5,16.52952381,363.5,3.445,605.5,49.5,-74.78413343,40.95091108,2585375,183.07,3.1,22.7240752,2012
NLA12_NJ-101,1,13.5,16.52952381,363.5,3.445,605.5,49.5,-74.78413343,40.95091108,2585375,183.07,3.1,22.7240752,2012
NLA12_NJ-102,0.95,27,27.9,294,7.14,828,158,-74.53808878,40.92768105,6248768,238.18,1.9,65.32853198,2012
NLA12_NJ-103,0.75,16,35.76,445,5.17,965,57,-74.28588089,40.76302852,6260910,97.81,2,22.64279607,2012
NLA12_NJ-104,0.85,55,21.64,66.2,6.22,399,39,-74.5712097,39.97091954,4489294,15.44,3.1,37.14026102,2012
NLA12_NJ-105,1.4,30,3.216,94.2,4.03,426,12,-74.40940536,41.14260568,6244776,347.89,1.8,11.99904778,2012
NLA12_NJ-106,1.375,34,105.84,137.2,6.04,1003,87,-74.30117131,41.03000369,6245076,69.01,3.9,4.681237311,2012
NLA12_NJ-107,1.15,16,15.728,627,3.57,465,49,-74.52116845,41.24716907,6201006,306.91,2.6,3.443556246,2012
NLA12_NJ-108,1.05,63,3.744,128.8,6.59,763,24,-74.78728568,39.84947938,4489532,21.56,1.8,28.69745215,2012
NLA12_NJ-118,1.4,22,7.9,354,2.35,688,38,-74.78468146,40.79987801,9512472,282.49,3.5,2.53182338,2012
NLA12_NJ-119,2.4,15,4.927,352,2.91,336,17,-74.48217948,41.05618106,0,254.19,2.7,2.846421383,2012
NLA12_NJ-131,0.775,34,2.6735238095,38.7,4.705,304,8,-74.77816024,39.4076583,9435755,9.02,2,11.86880463,2012
NLA12_NJ-131,0.775,34,2.6735238095,38.7,4.705,304,8,-74.77816024,39.4076583,9435755,9.02,2,11.86880463,2012
NLA12_NJ-R01,0.75,35,11.472,14.89,5.6,466,25,-74.34725508,41.1853168,6244744,375.96,3.3,3.631147547,2012
NLA12_NM-104,2.25,19,13.26,93.4,3.095,262,33,-105.9169632,35.97484061,17866376,1915.69,20,40.80006624,2012
NLA12_NM-104,2.25,19,13.26,93.4,3.095,262,33,-105.9169632,35.97484061,17866376,1915.69,20,40.80006624,2012
NLA12_NM-105,0.3,1,8.586666667,880,18.96,1348,77,-105.1444719,35.7589017,20044192,2059.13,1.1,325.898413,2012
NLA12_NM-117,2.4,10.5,7.7291666665,418.5,18.12,1238.5,26.5,-105.1370534,36.89563356,20063873,2650.12,8.9,24.32774702,2012
NLA12_NM-117,2.4,10.5,7.7291666665,418.5,18.12,1238.5,26.5,-105.1370534,36.89563356,20063873,2650.12,8.9,24.32774702,2012
NLA12_NM-129,1.2,12,1.58,1577,6.17,505,24,-103.4881351,35.35167925,20031261,1146.68,13.5,1521.935083,2012
NLA12_NM-132,0.1,6,23.521,458,4.63,1231,231,-104.2263032,36.83163302,20064357,2066.16,5.5,44.17987055,2012
NLA12_NM-133,1.37,16,NA,204,19.07,1503,52,-105.2471097,36.88334317,17861580,2999.7,1.5,1.162679858,2012
NLA12_NM-134,3.2,5,1.83,391,1.67,129,17,-108.1040209,36.79890899,17015367,1718.89,16.4,86.18705845,2012
NLA12_NM-138,2.5,8,1.915,201,3.31,305,152,-108.9316434,35.98082795,20563783,2290.19,7.5,15.39520392,2012
NLA12_NM-150,0.24,16,34.4,558,3.72,939,159,-108.1531642,36.7118285,17037195,1614.29,1.7,17.24188628,2012
NLA12_NM-152,0.2,23,12.88,898,18.45,1511,256,-104.8160803,36.17599422,20050007,2038.53,0.5,25.20015344,2012
NLA12_NM-160,0.11,17,3.28,506,4.86,611,214,-105.2417642,35.66711339,20814160,2012.39,2.9,437.4938783,2012
NLA12_NM-161,2.5,19,1.715,132.8,2.8,214,16,-105.4171201,36.59549602,17861666,3307.2,2,3.570066587,2012
NLA12_NM-162,5.8,23,1.93,1168,8.43,626,56,-106.9285162,36.87227505,17040889,2232.51,5.3,17.38204713,2012
NLA12_NV-101,0.22,23,10.09476923,427.5,5.56,1055,501,-119.1790015,41.92898525,11301688,1678.23,0.7,100.3274322,2012
NLA12_NV-101,0.22,23,10.09476923,427.5,5.56,1055,501,-119.1790015,41.92898525,11301688,1678.23,0.7,100.3274322,2012
NLA12_NV-102,1.225,25,4.714666667,615,5.16,645,138,-114.2671693,37.90817585,20595958,1604,1.5,23.50032449,2012
NLA12_NV-103,2,15,0.334,645,5.24,463,27,-115.117053,38.39816173,20637202,1574.3,2.2,72.28422249,2012
NLA12_NV-104,0.675,18,3.101538462,924,6.26,573,125,-118.2877882,40.69658925,120053478,1261,5.7,4566.923149,2012
NLA12_NV-105,0.63,10,4.305882353,265,4.34,389,246,-116.5203252,41.21823837,11187151,1645.33,4.7,233.3338323,2012
NLA12_NV-106,0.42,13,3.84,255,3.2,588,173,-118.7235713,39.48435525,13071176,1202.02,1.5,164.1227226,2012
NLA12_NV-109,3.85,4,0.329142857,8483,9.5,606,83,-119.5715783,40.04718141,11310757,1156.74,19,46299.68324,2012
NLA12_NV-119,NA,21.5,19.226,217,3.38,619,137,-118.3893572,41.6332907,11276846,1311.62,2.5,15.38586876,2012
NLA12_NV-119,NA,21.5,19.226,217,3.38,619,137,-118.3893572,41.6332907,11276846,1311.62,2.5,15.38586876,2012
NLA12_NV-127,2.2,20,1.815,249,5.97,573,43,-115.7220267,41.75740963,23326902,2089.15,1.7,23.63513802,2012
NLA12_NV-137,0.31,15,4.288,261,2.26,351,230,-119.8174513,41.16858314,9987515,1560.81,5.9,28.89670735,2012
NLA12_NV-141,NA,23,5.141333333,1197,6.34,1103,137,-119.7789359,39.54187799,8931482,1353.79,3.5,7.933417639,2012
NLA12_NV-144,NA,12,11.64444444,287,1.43,206,20,-117.1658183,39.24114932,10693615,2255.5,1.2,5.804787052,2012
NLA12_NV-167,NA,29,0.410133333,541,10.42,845,150,-115.8922956,41.19805974,10761625,1814.22,1.5,4.956316925,2012
NLA12_NV-177,3.3,20,1.771428571,98.3,3.48,415,88,-118.7419158,41.69458237,11303468,2153.8,4.9,32.01538297,2012
NLA12_NV-193,2.225,4,2.064,451,4.79,445,21,-119.9072662,39.10754761,8942419,2124.21,3.4,34.97203318,2012
NLA12_NV-R01,4.5,12,1.908,53.6,0.93,75,12,-115.3943332,40.59285373,10783992,2968.8,5,4.379874732,2012
NLA12_NY-0101,8.15,10.5,1.2513636365,297.5,2.41,242,9,-77.1490251,42.49915505,166766862,217.44,47,4564.909789,2012
NLA12_NY-0101,8.15,10.5,1.2513636365,297.5,2.41,242,9,-77.1490251,42.49915505,166766862,217.44,47,4564.909789,2012
NLA12_NY-0102,2.25,36,1.171428571,28.2,5.07,396,16,-74.36720503,44.03842234,166766898,495.93,3.1,1683.026984,2012
NLA12_NY-0103,NA,10,1.28,14.46,1.31,111,4,-73.48550577,42.02259255,7709574,532.8,8.8,61.41492971,2012
NLA12_NY-0104,0.675,15,7.126,267,3.62,476.5,54,-73.42646982,43.62876093,0,28.85,2.5,16.58048325,2012
NLA12_NY-0104,0.675,15,7.126,267,3.62,476.5,54,-73.42646982,43.62876093,0,28.85,2.5,16.58048325,2012
NLA12_NY-0106,4.35,18,1.844,22,3.52,248,14,-74.36423487,44.37867633,9523349,504.57,6.5,15.71472102,2012
NLA12_NY-0108,1.1,30,41.6,427,5.83,694,124,-73.67007006,41.33989604,6225204,68.26,1.6,4.448670045,2012
NLA12_NY-0109,0.785,135,12.64,26,14.66,485,26,-74.06546921,44.73604256,15448106,528.45,5,16.83147863,2012
NLA12_NY-0110,3.35,18,2.202666667,29.3,3.46,321,11,-73.63471673,43.8504499,22303785,404.72,4.3,3.061326494,2012
NLA12_NY-0111,3.85,20,1.691,13.53,3.84,426,12,-74.48992678,43.24193911,22295338,576.39,5,4.458108519,2012
NLA12_NY-0112,1.95,30,5.137777778,369,6,486,33,-77.17720022,42.32527988,8118661,325.07,3.5,4.094913633,2012
NLA12_NY-R02,7.6,12,1.05,45.7,3.33,224,12,-73.58953255,43.45530211,10313002,279.34,15.5,16.64059289,2012
NLA12_NY-R03,3.475,17,2.664,25.5,3.27,251,9,-73.57062703,43.98761718,22303657,388.65,13.5,2.525106225,2012
NLA12_NY-R04,0.65,30,71.2,146.7,10.07,1271,136,-75.67976887,44.39373075,15483189,94.43,1,3.699641801,2012
NLA12_NY-R06,1.975,29,16.48,24,4.97,340,23,-73.81278904,43.32606664,22306991,362.97,4,1.819344776,2012
NLA12_NY-R07,0.45,34,92,43.1,8.32,1808,176,-76.49743796,42.14582693,8100427,467.57,1.2,1.366692093,2012
NLA12_NY-R08,2.05,2,2.38,34.4,3.31,289,17,-74.05739193,42.01444485,0,106.17,3.2,1.980999234,2012
NLA12_NY-R11,4.85,5,1.38,35.2,1.52,140,9,-74.17588801,42.06057748,6189506,336.59,8.9,55.50212056,2012
NLA12_OH-101,0.395,30,68.58,454,6.415,1270.5,157,-83.05951671,40.36715267,5213645,276.06,3.6,391.6292587,2012
NLA12_OH-101,0.395,30,68.58,454,6.415,1270.5,157,-83.05951671,40.36715267,5213645,276.06,3.6,391.6292587,2012
NLA12_OH-102,0.25,32,81.6,584,9.79,2129,572,-84.34011043,40.37248248,3982320,291.82,1.3,327.1193671,2012
NLA12_OH-103,2.03,9,3.76,390,3.38,353,17,-81.01388786,40.03999071,19453325,322.66,8.5,43.0430055,2012
NLA12_OH-104,0.5,36,53.92,620,6.19,1226,88,-82.7290152,41.08846075,15603972,249.78,4.3,80.71893983,2012
NLA12_OH-105,0.23,16,111.2,304,6.16,1360,138,-83.89988027,40.49553571,166899198,303.7,5.1,2018.923135,2012
NLA12_OH-106,1.45,22,9.066666667,292,4.92,448,21,-81.52247236,39.77597099,15429940,241.93,10,24.24931458,2012
NLA12_OH-107,0.41,15,105.984,321,5.75,1949,128,-81.34450481,41.05750722,15586742,328.39,4,424.6547659,2012
NLA12_OH-112,1.665,18,8.587,291,4.43,520,26,-83.02039327,41.23823423,15610820,226.89,7.4,46.6216884,2012
NLA12_OH-113,0.725,28,88.8,157.1,5.39,1778,164,-81.10117086,40.76004634,19387372,331.22,3,8.113327045,2012
NLA12_OH-115,3.785,5,3.188,210,2.59,234,9,-82.47378134,39.65347461,15417707,240.23,6.8,47.7415983,2012
